full_name,dom_pos,birthdate,height,bodyWeight,points_acum,numMinutes_acum,reboundsTotal_acum,blocks_acum,assists_acum,steals_acum,threePointersMade_acum,fieldGoalsMade_acum,freeThrowsMade_acum,age,reb36Min,blk36Min,ast36Min,stl36Min,pts_from_2_36Min,pts_from_3_36Min
Gil McGregor,F,1949-06-14,80.0,240.0,171.0,352.0,145.0,0.0,16.0,0.0,0.0,66.0,39.0,76.35592060232717,14.829545454545455,0.0,1.6363636363636365,0.0,13.5,0.0
Cameron McGriff,F,1997-09-30,79.0,220.0,14.0,44.0,15.0,1.0,3.0,0.0,2.0,5.0,2.0,28.060232717316907,12.272727272727272,0.8181818181818182,2.454545454545454,0.0,4.909090909090908,4.909090909090908
Rodney McGruder,G,1991-07-29,76.0,205.0,2039.0,6544.0,973.0,54.0,424.0,175.0,333.0,763.0,180.0,34.234086242299796,5.352689486552567,0.29706601466992666,2.3325183374083127,0.9627139364303178,4.7310513447432765,5.495721271393643
Al McGuire,G,1928-09-07,74.0,180.0,696.0,465.0,50.0,0.0,90.0,0.0,0.0,232.0,232.0,97.12251882272416,3.870967741935484,0.0,6.967741935483871,0.0,35.92258064516129,0.0
Allie McGuire,G,1951-07-10,75.0,175.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,74.2861054072553,7.2,0.0,3.6,0.0,14.4,0.0
Dick McGuire,G,1926-01-25,72.0,180.0,5655.0,2498.0,639.0,0.0,1511.0,0.0,0.0,1958.0,1738.0,99.73990417522245,9.20896717373899,0.0,21.775820656525223,0.0,56.435548438751,0.0
Dominic McGuire,F,1985-10-20,81.0,235.0,1021.0,5707.0,1283.0,208.0,469.0,169.0,4.0,422.0,173.0,40.00547570157426,8.0932188540389,1.3120728929384966,2.9584720518661296,1.0660592255125285,5.273523742772035,0.07569651305414403
Kevin McHale,F,1957-12-19,82.0,210.0,20516.0,35804.0,8370.0,1776.0,1943.0,367.0,49.0,8034.0,4399.0,67.84120465434634,8.41581946151268,1.7857222656686405,1.953636465199419,0.3690090492682382,16.05742375153614,0.14780471455703273
Jeff McInnis,G,1974-10-22,76.0,190.0,5498.0,16006.0,1201.0,32.0,2583.0,384.0,305.0,2230.0,733.0,51.00068446269678,2.7012370361114586,0.07197301012120455,5.809571410720979,0.8636761214544546,8.659252780207423,2.0579782581531925
Kenny McIntosh,F,1949-01-21,79.0,225.0,934.0,3616.0,685.0,7.0,169.0,20.0,0.0,401.0,132.0,76.75017111567419,6.8196902654867255,0.06969026548672566,1.6825221238938055,0.19911504424778761,7.984513274336283,0.0
Kevin McKenna,F,1959-01-08,77.0,195.0,1320.0,3462.0,318.0,24.0,342.0,178.0,103.0,498.0,221.0,66.78713210130049,3.3067590987868285,0.24956672443674174,3.5563258232235704,1.850953206239168,8.214904679376083,3.2131715771230502
Forrest McKenzie,F,1963-02-16,79.0,200.0,17.0,42.0,7.0,0.0,1.0,1.0,1.0,7.0,2.0,62.680355920602324,6.0,0.0,0.8571428571428571,0.8571428571428571,10.285714285714285,2.571428571428571
Stan McKenzie,F,1944-10-06,77.0,195.0,3599.0,7268.0,1107.0,0.0,607.0,1.0,0.0,1289.0,1021.0,81.04312114989733,5.483214089157952,0.0,3.006604292790314,0.0049532195927352776,12.769400110071546,0.0
Derrick McKey,F,1966-10-10,82.0,241.0,11442.0,30858.0,5013.0,700.0,2573.0,1183.0,242.0,4344.0,2512.0,59.03353867214237,5.848337546179272,0.8166439821116079,3.0017499513902393,1.3801283297686175,9.571067470348046,0.8469764728757535
Aaron McKie,G,1972-10-02,77.0,209.0,6612.0,21097.0,2880.0,177.0,2381.0,998.0,445.0,2547.0,1076.0,53.054072553045856,4.914442811774186,0.30203346447362184,4.062947338484145,1.7029909465800823,7.173721382187041,2.278049011707826
Carlton McKinney,F,1964-10-21,76.0,190.0,22.0,113.0,13.0,1.0,7.0,6.0,0.0,10.0,2.0,61.002053388090346,4.1415929203539825,0.3185840707964602,2.230088495575221,1.911504424778761,6.371681415929204,0.0
Horace McKinney,F,1919-01-01,78.0,185.0,449.0,331.0,31.0,0.0,53.0,0.0,0.0,175.0,99.0,106.80629705681041,3.3716012084592144,0.0,5.764350453172206,0.0,38.066465256797585,0.0
Trey McKinney-Jones,G,1990-08-27,77.0,220.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,35.15400410677618,4.5,0.0,4.5,0.0,9.0,0.0
Alfonzo McKinnie,F,1992-09-17,79.0,215.0,860.0,2479.0,560.0,32.0,66.0,63.0,102.0,342.0,74.0,33.09514031485284,8.132311415893506,0.46470350947962885,0.9584509883017346,0.9148850342880193,6.970552642194433,4.443727309398951
Ben McLemore,G,1993-02-11,75.0,195.0,5419.0,13287.0,1371.0,113.0,609.0,391.0,938.0,1909.0,663.0,32.69267624914442,3.7146082637164146,0.30616391962068185,1.6500338676902233,1.059381350191917,5.261684353127117,7.624294423120343
Mccoy McLemore,F,1942-04-03,79.0,230.0,5232.0,9185.0,2823.0,0.0,617.0,0.0,0.0,1982.0,1268.0,83.55373032169747,11.06456178551987,0.0,2.4182906913445836,0.0,15.53663581927055,0.0
Keith McLeod,G,1979-11-05,74.0,190.0,1187.0,3911.0,290.0,30.0,566.0,157.0,63.0,393.0,338.0,45.96303901437371,2.6693940168754793,0.276144208642291,5.209920736384555,1.445154691894656,6.075172590130402,1.7397085144464333
Jack McMahon,G,1928-12-03,73.0,185.0,4555.0,2832.0,378.0,0.0,447.0,0.0,0.0,1759.0,1037.0,96.88432580424367,4.805084745762712,0.0,5.682203389830509,0.0,44.72033898305085,0.0
Nate McMillan,G,1964-08-03,77.0,210.0,5222.0,22619.0,3565.0,397.0,5398.0,1675.0,335.0,2017.0,853.0,61.21834360027378,5.673990892612405,0.6318581723329944,8.591361244971042,2.665900349263893,5.354082850700738,1.599540209558336
Tom McMillen,F,1952-05-26,83.0,215.0,6055.0,14803.0,2955.0,156.0,790.0,107.0,3.0,2479.0,1094.0,73.4072553045859,7.186381138958319,0.37938255758967776,1.921232182665676,0.2602175234749713,12.04296426400054,0.02188745524555833
Jim McMillian,F,1948-03-11,77.0,215.0,9930.0,20147.0,3383.0,27.0,1532.0,151.0,0.0,4141.0,1648.0,77.61533196440794,6.0449694743634295,0.04824539633692361,2.737479525487666,0.2698168461805728,14.798828609718568,0.0
Shellie McMillon,F,1936-03-11,77.0,205.0,2473.0,1293.0,852.0,0.0,50.0,0.0,0.0,1008.0,457.0,89.61533196440794,23.721577726218097,0.0,1.3921113689095128,0.0,56.129930394431554,0.0
Mark McNamara,C,1959-06-08,83.0,235.0,991.0,2723.0,830.0,39.0,77.0,34.0,0.0,367.0,257.0,66.37371663244353,10.973191333088504,0.5156077855306648,1.017994858611825,0.44950422328314354,9.7040029379361,0.0
Jerel McNeal,G,1987-06-01,75.0,200.0,16.0,48.0,5.0,1.0,5.0,3.0,1.0,4.0,7.0,38.392881587953454,3.75,0.75,3.75,2.25,4.5,2.25
Bob McNeill,G,1938-10-22,73.0,170.0,584.0,243.0,112.0,0.0,136.0,0.0,0.0,226.0,132.0,87.00068446269678,16.59259259259259,0.0,20.14814814814815,0.0,66.96296296296296,0.0
Larry McNeill,F,1951-01-31,81.0,195.0,2610.0,4276.0,1464.0,58.0,222.0,118.0,0.0,944.0,722.0,74.72416153319644,12.325537885874649,0.4883068288119738,1.8690364826941068,0.9934518241347052,15.895229186155284,0.0
Carl McNulty,G,1930-02-14,75.0,185.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.68514715947981,0.0,0.0,0.0,0.0,5.142857142857142,0.0
Paul McPherson,G,1978-07-03,76.0,210.0,262.0,568.0,79.0,4.0,38.0,25.0,2.0,109.0,42.0,47.304585900068446,5.007042253521127,0.2535211267605634,2.408450704225352,1.584507042253521,13.56338028169014,0.38028169014084506
Jordan McRae,G,1991-03-28,77.0,179.0,1033.0,2001.0,272.0,37.0,201.0,57.0,97.0,368.0,200.0,34.57084188911704,4.893553223388306,0.6656671664167916,3.616191904047976,1.025487256371814,9.75112443778111,5.235382308845577
Thales McReynolds,G,1943-06-08,75.0,185.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,82.37371663244353,15.428571428571427,0.0,0.0,0.0,5.142857142857142,0.0
Eric McWilliams,F,1950-04-18,80.0,200.0,86.0,160.0,47.0,0.0,4.0,0.0,0.0,34.0,18.0,75.51266255989049,10.575000000000001,0.0,0.9,0.0,15.299999999999999,0.0
Slava Medvedenko,F,1979-04-04,82.0,253.0,1533.0,3590.0,829.0,48.0,149.0,95.0,2.0,649.0,233.0,46.55167693360712,8.31309192200557,0.4813370473537604,1.494150417827298,0.9526462395543175,12.976044568245126,0.06016713091922005
Jodie Meeks,G,1987-08-21,76.0,210.0,5410.0,12957.0,1199.0,40.0,628.0,452.0,834.0,1800.0,976.0,38.171115674195754,3.331326695994443,0.11113683723084047,1.7448483445241953,1.2558462607084973,5.367909238249594,6.951609168789072
Cliff Meely,F,1947-07-10,80.0,215.0,2659.0,4126.0,1270.0,21.0,287.0,27.0,0.0,1121.0,417.0,78.2861054072553,11.080950072709646,0.18322830828889966,2.5041202132816283,0.23557925351429956,19.56180319922443,0.0
Dick Mehen,F,1922-05-20,77.0,195.0,791.0,85.0,2.0,0.0,12.0,0.0,0.0,338.0,115.0,103.42505133470226,0.8470588235294118,0.0,5.08235294117647,0.0,286.3058823529412,0.0
Don Meineke,F,1930-10-30,79.0,208.0,2273.0,510.0,179.0,0.0,54.0,0.0,0.0,753.0,767.0,94.97878165639973,12.635294117647058,0.0,3.8117647058823527,0.0,106.30588235294118,0.0
Gal Mekel,G,1988-03-04,75.0,191.0,189.0,653.0,63.0,3.0,146.0,12.0,12.0,74.0,29.0,37.634496919917865,3.4732006125574273,0.1653905053598775,8.049004594180705,0.66156202143951,6.83614088820827,1.9846860643185298
Bill Melchionni,G,1944-10-19,73.0,165.0,658.0,1004.0,208.0,0.0,210.0,0.0,0.0,292.0,74.0,81.00752908966462,7.458167330677291,0.0,7.52988047808765,0.0,20.940239043824704,0.0
Nicolo Melli,F,1991-01-26,81.0,236.0,609.0,1730.0,355.0,30.0,142.0,56.0,107.0,209.0,84.0,34.7378507871321,7.38728323699422,0.6242774566473988,2.954913294797688,1.1653179190751444,4.245086705202312,6.679768786127167
Fab Melo,C,1990-06-20,84.0,255.0,14.0,93.0,15.0,3.0,5.0,2.0,0.0,6.0,2.0,35.34017796030116,5.806451612903226,1.161290322580645,1.935483870967742,0.7741935483870969,4.64516129032258,0.0
Dean Meminger,G,1948-05-13,73.0,175.0,2721.0,8586.0,1154.0,4.0,1060.0,74.0,0.0,1070.0,581.0,77.44284736481862,4.838574423480084,0.016771488469601678,4.444444444444445,0.31027253668763105,8.972746331236896,0.0
Chuck Mencel,G,1933-04-21,72.0,168.0,1047.0,401.0,71.0,0.0,73.0,0.0,0.0,385.0,277.0,92.50376454483231,6.3740648379052365,0.0,6.5536159600997514,0.0,69.12718204488779,0.0
John Mengelt,G,1949-10-16,74.0,195.0,6385.0,10219.0,1137.0,18.0,1179.0,142.0,0.0,2480.0,1425.0,76.0164271047228,4.005479988257168,0.06341129269008709,4.1534396712007045,0.5002446423329092,17.473333985712888,0.0
Pops Mensah-Bonsu,F,1983-09-07,81.0,235.0,296.0,813.0,281.0,31.0,20.0,22.0,0.0,108.0,80.0,42.12457221081451,12.44280442804428,1.3726937269372692,0.8856088560885609,0.974169741697417,9.564575645756458,0.0
Ron Mercer,G,1976-05-18,79.0,215.0,6010.0,13465.0,1380.0,116.0,937.0,465.0,60.0,2540.0,870.0,49.42915811088296,3.68956554028964,0.31013739324173784,2.5051615298923133,1.2432231711845525,13.261047159301894,0.4812476791682139
Joe Meriweather,C,1953-10-26,82.0,215.0,5497.0,14504.0,3750.0,570.0,607.0,228.0,1.0,2195.0,1106.0,71.98904859685148,9.30777716492002,1.4147821290678435,1.5066188637617208,0.5659128516271372,10.891340319911748,0.007446221731936017
Porter Meriwether,G,1940-03-16,74.0,180.0,119.0,51.0,7.0,0.0,6.0,0.0,0.0,48.0,23.0,85.60164271047228,4.9411764705882355,0.0,4.235294117647059,0.0,67.76470588235294,0.0
Tom Meschery,F,1938-10-26,78.0,215.0,10542.0,21164.0,7018.0,0.0,1399.0,0.0,0.0,4126.0,2289.0,86.98973305954826,11.937629937629938,0.0,2.3797013797013795,0.0,14.036666036666038,0.0
Chimezie Metu,F,1997-03-22,81.0,225.0,1654.0,3705.0,982.0,105.0,210.0,147.0,121.0,637.0,259.0,28.58590006844627,9.5417004048583,1.0202429149797572,2.0404858299595143,1.42834008097166,10.027530364372469,3.5271255060728746
Dave Meyers,F,1953-04-21,81.0,215.0,3353.0,7951.0,1869.0,152.0,701.0,247.0,1.0,1282.0,788.0,72.50376454483231,8.462331782165766,0.6882153188278204,3.173940384857251,1.118349893095208,11.600050308137341,0.013583197082128035
Stan Miasek,F,1924-08-08,77.0,210.0,185.0,20.0,0.0,0.0,3.0,0.0,0.0,64.0,57.0,101.20465434633813,0.0,0.0,5.3999999999999995,0.0,230.4,0.0
Larry Micheaux,F,1960-03-24,81.0,220.0,376.0,1019.0,298.0,39.0,52.0,41.0,0.0,158.0,60.0,65.57973990417523,10.527968596663396,1.3778213935230619,1.8370951913640825,1.4484789008832188,11.163886162904808,0.0
Jordan Mickey,F,1994-07-09,80.0,235.0,263.0,693.0,203.0,45.0,26.0,21.0,5.0,112.0,34.0,31.288158795345655,10.545454545454545,2.3376623376623376,1.3506493506493507,1.0909090909090908,11.116883116883116,0.7792207792207791
Ed Mikan,C,1925-10-20,80.0,230.0,907.0,143.0,145.0,0.0,25.0,0.0,0.0,342.0,223.0,100.00547570157427,36.5034965034965,0.0,6.293706293706293,0.0,172.19580419580421,0.0
George Mikan,C,1924-06-18,82.0,245.0,8208.0,847.0,838.0,0.0,108.0,0.0,0.0,2833.0,2542.0,101.34428473648187,35.61747343565525,0.0,4.590318772136954,0.0,240.82172373081465,0.0
Vern Mikkelsen,F,1928-10-21,79.0,230.0,9847.0,2047.0,1035.0,0.0,251.0,0.0,0.0,3433.0,2981.0,97.00205338809035,18.202247191011235,0.0,4.414264777723497,0.0,120.75036638983879,0.0
Aaron Miles,G,1983-04-13,73.0,190.0,60.0,288.0,35.0,1.0,47.0,11.0,0.0,23.0,14.0,42.52703627652293,4.375,0.125,5.875,1.375,5.75,0.0
CJ Miles,G,1987-03-18,78.0,220.0,9045.0,18882.0,2250.0,277.0,1024.0,681.0,1373.0,3192.0,1288.0,38.59822039698837,4.289799809342231,0.5281220209723546,1.9523355576739752,1.298379408960915,6.936129647283127,7.853193517635844
Darius Miles,F,1981-10-09,81.0,235.0,4709.0,11900.0,2269.0,517.0,878.0,400.0,24.0,1958.0,769.0,44.035592060232716,6.864201680672269,1.564033613445378,2.6561344537815126,1.2100840336134453,11.701512605042016,0.21781512605042017
Eddie Miles,G,1940-07-05,76.0,195.0,8217.0,7506.0,1367.0,0.0,770.0,0.0,0.0,3343.0,1531.0,85.29774127310061,6.556354916067146,0.0,3.693045563549161,0.0,32.06714628297362,0.0
Darko Milicic,C,1985-06-20,84.0,275.0,3140.0,9445.0,2205.0,688.0,466.0,241.0,0.0,1320.0,500.0,40.33949349760438,8.404446797247221,2.6223398623610374,1.7761778718898888,0.9185812599258867,10.062466913710958,0.0
Andre Miller,G,1976-03-19,75.0,200.0,17750.0,43049.0,5254.0,236.0,9140.0,1687.0,218.0,6583.0,4366.0,49.59342915811088,4.393690910357964,0.1973565007317243,7.643383121559154,1.4107644776882158,10.645543450486656,0.5469116588074056
Anthony Miller,F,1971-10-22,81.0,255.0,530.0,1638.0,504.0,27.0,69.0,62.0,2.0,204.0,120.0,54.001368925393564,11.076923076923077,0.5934065934065934,1.5164835164835166,1.3626373626373625,8.87912087912088,0.13186813186813187
Bob Miller,F,1956-07-09,82.0,230.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,69.28678986995209,22.5,4.5,4.5,0.0,18.0,0.0
Brad Miller,F,1976-04-12,84.0,261.0,10565.0,26176.0,6713.0,645.0,2668.0,699.0,218.0,3744.0,2859.0,49.52772073921971,9.23242665036675,0.8870721271393643,3.6693154034229827,0.961338630806846,9.698655256723717,0.8994498777506112
Darius Miller,F,1990-03-21,78.0,225.0,1764.0,5759.0,491.0,69.0,394.0,140.0,379.0,604.0,177.0,35.58932238193019,3.069282861607918,0.4313248827921514,2.462927591595763,0.8751519361000173,2.8129883660357704,7.107483938183713
Dick Miller,F,1958-04-26,78.0,215.0,8.0,53.0,7.0,0.0,5.0,1.0,0.0,4.0,0.0,67.49075975359342,4.754716981132075,0.0,3.3962264150943398,0.6792452830188679,5.433962264150943,0.0
Jay Miller,F,1943-07-19,77.0,205.0,29.0,96.0,9.0,0.0,1.0,0.0,0.0,10.0,9.0,82.26146475017111,3.375,0.0,0.375,0.0,7.5,0.0
Malcolm Miller,G,1993-03-06,79.0,210.0,146.0,412.0,43.0,6.0,16.0,10.0,34.0,48.0,16.0,32.629705681040384,3.757281553398058,0.5242718446601942,1.3980582524271843,0.8737864077669902,2.4466019417475726,8.912621359223301
Mike Miller,G,1980-02-19,80.0,218.0,11833.0,29809.0,4799.0,250.0,2862.0,644.0,1753.0,4324.0,1432.0,45.672826830937716,5.795699285450702,0.3019222382501929,3.456405783488208,0.7777516857324969,6.2099365963299675,6.351236203831057
Oliver Miller,C,1970-04-06,81.0,315.0,3842.0,11948.0,3074.0,834.0,1127.0,481.0,5.0,1626.0,585.0,55.54551676933607,9.262135922330097,2.512889186474724,3.3957147639772343,1.449280214261801,9.768329427519252,0.04519584867760295
Quincy Miller,F,1992-11-18,81.0,210.0,347.0,1100.0,210.0,47.0,50.0,34.0,41.0,126.0,54.0,32.92539356605065,6.872727272727273,1.538181818181818,1.6363636363636365,1.1127272727272728,5.5636363636363635,4.025454545454545
Chris Mills,F,1970-01-25,79.0,220.0,6528.0,17647.0,2890.0,254.0,1092.0,441.0,455.0,2456.0,1161.0,55.73990417522245,5.895619652065507,0.5181617272057574,2.227687425624752,0.899642998809996,8.164107213690713,2.78460928203094
Elijah Millsap,G,1987-08-12,79.0,215.0,347.0,1262.0,217.0,20.0,87.0,71.0,31.0,107.0,102.0,38.195756331279945,6.190174326465927,0.5705229793977813,2.4817749603803487,2.0253565768621233,4.335974643423138,2.652931854199683
Paul Millsap,F,1985-02-10,79.0,257.0,16928.0,35255.0,9036.0,1230.0,2731.0,1543.0,640.0,6318.0,3652.0,40.695414099931554,9.226946532406751,1.2559920578641326,2.788710821160119,1.575606296979152,11.595972202524464,1.9605729683732802
Harold Miner,G,1971-05-05,77.0,210.0,1833.0,3805.0,440.0,27.0,247.0,81.0,23.0,704.0,402.0,54.46680355920602,4.162943495400788,0.2554533508541393,2.3369250985545333,0.7663600525624179,12.886202365308804,0.6528252299605781
Yao Ming,C,1980-09-12,90.0,310.0,10154.0,17164.0,4912.0,992.0,821.0,209.0,2.0,3701.0,2750.0,45.1088295687885,10.302493591237473,2.0806338848753203,1.7219762293171756,0.43835935679328825,15.516662782568165,0.012584479142391051
Dave Minor,G,1922-02-23,74.0,185.0,231.0,34.0,0.0,0.0,4.0,0.0,0.0,87.0,57.0,103.66050650239562,0.0,0.0,4.235294117647059,0.0,184.23529411764704,0.0
Greg Minor,G,1971-09-08,78.0,210.0,1913.0,5116.0,742.0,47.0,386.0,157.0,24.0,799.0,291.0,54.12183436002738,5.221266614542611,0.33072713057075837,2.7161845191555902,1.104769351055512,10.906958561376076,0.506645817044566
Nikola Mirotic,F,1991-02-11,82.0,250.0,4579.0,9070.0,2230.0,270.0,486.0,295.0,718.0,1525.0,811.0,34.69404517453799,8.851157662624036,1.071664829106946,1.9289966923925028,1.170893054024256,6.406174200661521,8.549503858875413
Jason Miskiri,G,1975-08-19,74.0,185.0,5.0,13.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,50.17659137577002,2.769230769230769,0.0,5.538461538461538,2.769230769230769,5.538461538461538,8.307692307692308
Mike Mitchell,F,1956-01-01,79.0,215.0,15666.0,25700.0,4470.0,422.0,1059.0,506.0,20.0,6646.0,2354.0,69.80698151950719,6.26147859922179,0.5911284046692606,1.4834241245136186,0.7087937743190662,18.563112840466925,0.08404669260700388
Sam Mitchell,F,1963-09-02,79.0,215.0,8903.0,22899.0,3841.0,310.0,1123.0,558.0,71.0,3318.0,2196.0,62.13826146475017,6.038516965806367,0.4873575265295428,1.7654919428796019,0.8772435477531769,10.20935412026726,0.3348617843573955
Tony Mitchell,F,1989-08-07,78.0,216.0,11.0,25.0,2.0,0.0,3.0,1.0,1.0,5.0,0.0,36.20807665982204,2.88,0.0,4.32,1.44,11.52,4.32
Naz Mitrou-Long,G,1993-08-03,75.0,218.0,46.0,149.0,17.0,2.0,30.0,2.0,7.0,18.0,3.0,32.219028062970565,4.10738255033557,0.4832214765100671,7.248322147651006,0.4832214765100671,5.315436241610739,5.073825503355704
Steve Mix,F,1947-12-30,79.0,215.0,8998.0,18930.0,4261.0,97.0,1481.0,359.0,7.0,3448.0,2095.0,77.81245722108144,8.103328050713154,0.1844690966719493,2.8164817749603803,0.6827258320126782,13.087797147385103,0.03993660855784469
Cuttino Mobley,G,1975-09-01,76.0,215.0,12578.0,28746.0,3051.0,332.0,2140.0,922.0,1130.0,4540.0,2368.0,50.1409993155373,3.8209142141515344,0.4157795867251096,2.6800250469630558,1.1546649968691296,8.541014402003757,4.245460237946149
Eric Mobley,C,1970-02-01,83.0,235.0,440.0,1553.0,351.0,61.0,57.0,27.0,3.0,180.0,77.0,55.72073921971253,8.13650998068255,1.4140373470701868,1.3213135866065677,0.6258853831294269,8.206052801030264,0.2086284610431423
Isaiah Mobley,F,1999-09-24,80.0,238.0,89.0,249.93,60.0,5.0,22.0,9.0,8.0,36.0,9.0,26.078028747433265,8.642419877565718,0.7202016564638098,3.1688872884407635,1.2963629816348579,8.06625855239467,3.456967951026287
Larry Moffett,F,1954-11-05,80.0,210.0,16.0,110.0,21.0,2.0,7.0,2.0,0.0,5.0,6.0,70.96235455167694,6.872727272727273,0.6545454545454545,2.2909090909090906,0.6545454545454545,3.272727272727273,0.0
Jerome Moiso,F,1978-06-15,82.0,260.0,415.0,1387.0,413.0,77.0,44.0,46.0,0.0,171.0,73.0,47.35386721423682,10.719538572458543,1.9985580389329487,1.1420331651045421,1.193943763518385,8.876712328767123,0.0
Paul Mokeski,C,1957-01-03,84.0,250.0,3013.0,10533.0,2547.0,279.0,535.0,211.0,12.0,1187.0,627.0,68.79945242984257,8.705212190259186,0.9535744802050699,1.828538877812589,0.7211620620905725,8.031899743662775,0.12304186841355738
Adam Mokoka,G,1998-07-18,76.0,190.0,66.0,211.0,19.0,1.0,12.0,7.0,7.0,25.0,9.0,27.263518138261464,3.241706161137441,0.17061611374407584,2.0473933649289098,1.194312796208531,6.14218009478673,3.5829383886255926
Jack Molinas,F,1931-10-01,78.0,200.0,337.0,124.0,20.0,0.0,7.0,0.0,0.0,101.0,135.0,94.05886379192334,5.806451612903226,0.0,2.032258064516129,0.0,58.645161290322584,0.0
Wayne Molis,F,1943-04-17,80.0,230.0,45.0,44.0,12.0,0.0,1.0,0.0,0.0,19.0,7.0,82.5160848733744,9.818181818181817,0.0,0.8181818181818182,0.0,31.09090909090909,0.0
Sidney Moncrief,G,1957-09-21,76.0,180.0,13418.0,26380.0,4043.0,264.0,3109.0,1014.0,127.0,4608.0,4075.0,68.0848733744011,5.517361637604245,0.36027293404094013,4.24275966641395,1.3837755875663382,12.230174374526156,0.5199393479909021
Chima Moneke,F,1995-12-24,77.0,223.0,12.0,39.0,11.0,1.0,3.0,4.0,0.0,5.0,2.0,29.828884325804243,10.153846153846153,0.923076923076923,2.769230769230769,3.692307692307692,9.23076923076923,0.0
Eric Money,G,1955-02-06,72.0,170.0,5410.0,10654.0,902.0,27.0,1657.0,252.0,0.0,2324.0,762.0,70.70773442847364,3.047869344847006,0.09123333959076403,5.599023840810963,0.8515111695137977,15.705650459921156,0.0
Greg Monroe,F,1990-06-04,82.0,250.0,9129.0,18855.0,5711.0,409.0,1477.0,763.0,2.0,3638.0,1851.0,35.383983572895275,10.904057279236277,0.7809069212410501,2.820047732696897,1.456801909307876,13.884486873508353,0.01145584725536993
Rodney Monroe,G,1968-04-16,75.0,185.0,131.0,313.0,33.0,2.0,27.0,12.0,6.0,53.0,19.0,57.516769336071185,3.7955271565495208,0.23003194888178913,3.1054313099041533,1.3801916932907348,10.81150159744409,2.070287539936102
Howie Montgomery,F,1940-08-22,76.0,220.0,144.0,364.0,69.0,0.0,21.0,0.0,0.0,65.0,14.0,85.16632443531827,6.824175824175824,0.0,2.076923076923077,0.0,12.857142857142858,0.0
Eric Montross,C,1971-09-23,84.0,270.0,2097.0,8472.0,2193.0,280.0,208.0,122.0,0.0,902.0,293.0,54.0807665982204,9.318696883852692,1.189801699716714,0.8838526912181303,0.5184135977337111,7.665722379603399,0.0
Jamario Moon,F,1980-06-13,80.0,205.0,2018.0,7040.0,1379.0,262.0,334.0,259.0,211.0,803.0,201.0,45.35797399041752,7.0517045454545455,1.3397727272727273,1.7079545454545453,1.3244318181818182,6.054545454545455,3.2369318181818185
